timestamp,mac_adress[0],mac_adress[1],mac_adress[2],mac_adress[3],mac_adress[4],mac_adress[5],drone_mode,drone_filter,is_armed,voltage,current
1752496868817192207,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.11091136932373,10.037529945373535
1752496868847925582,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.19272518157959,9.881996154785156
1752496868860617790,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.25817584991455,9.322074890136719
1752496868882925373,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.380895614624023,8.995454788208008
1752496868905345248,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.372714042663574,8.69994068145752
1752496868925260790,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.102730751037598,8.622174263000488
1752496868949172457,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.282719612121582,8.2333402633667
1752496868969106790,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.429983139038086,8.124466896057129
1752496868992360457,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.307263374328613,8.155572891235352
1752496869011949332,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.356351852416992,7.5023322105407715
1752496869062416998,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.249994277954102,8.015592575073242
1752496869074460665,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.200906753540039,8.124466896057129
1752496869095708123,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.176362037658691,7.8600592613220215
1752496869117787832,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.25817584991455,7.875612735748291
1752496869140108874,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.356351852416992,7.844505786895752
1752496869158311207,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.348170280456543,7.595652103424072
1752496869271868832,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.323626518249512,7.5023322105407715
1752496869274226790,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.356351852416992,6.864644527435303
1752496869278929165,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.323626518249512,7.082391262054443
1752496869279998415,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.25817584991455,7.206818103790283
1752496869282334415,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.29908275604248,7.035731315612793
1752496869287544498,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.143636703491211,7.097944736480713
1752496869310128040,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.331808090209961,7.113498210906982
1752496869328278415,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.364533424377441,6.911304473876953
1752496869348911915,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.323626518249512,7.331244945526123
1752496869370615665,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.339988708496094,7.4090118408203125
1752496869393677498,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.290901184082031,8.046699523925781
1752496869415065540,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.348170280456543,8.80881404876709
1752496869436902665,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.315444946289062,9.399842262268066
1752496869482349207,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.094549179077148,9.881996154785156
1752496869484052748,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.200906753540039,10.768537521362305
1752496869502858249,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.397257804870605,10.348596572875977
1752496869521174207,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.19272518157959,11.204031944274902
1752496869543807748,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.209087371826172,11.064051628112793
1752496869564722748,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.168181419372559,10.737430572509766
1752496869585516582,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.143636703491211,11.001837730407715
1752496869606743415,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.102730751037598,10.924071311950684
1752496869630517374,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.23363208770752,10.784090995788574
1752496869651557374,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.18454360961914,10.908517837524414
1752496869670812582,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.241812705993652,10.613003730773926
1752496869725053998,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.22545051574707,11.064051628112793
1752496869727109998,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.176362037658691,11.032944679260254
1752496869737466332,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.348170280456543,10.566344261169434
1752496869759045832,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.331808090209961,10.504130363464355
1752496869781470749,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.282719612121582,10.177510261535645
1752496869803118832,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.307263374328613,10.488576889038086
1752496869822425457,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.209087371826172,11.204031944274902
1752496869844192207,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.0863676071167,11.655078887939453
1752496869865135957,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.331808090209961,11.421778678894043
1752496869893137373,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.168181419372559,11.437332153320312
1752496869917508165,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,14.914560317993164,11.701739311218262
1752496869933852915,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.11091136932373,11.110712051391602
1752496869951246998,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.23363208770752,10.161956787109375
1752496869977436915,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.307263374328613,9.322074890136719
1752496869996648248,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.323626518249512,9.384288787841797
1752496870023028957,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.22545051574707,8.91768741607666
1752496870047970665,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.348170280456543,8.279999732971191
1752496870062957373,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.323626518249512,8.09335994720459
1752496870085774832,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.25817584991455,8.18667984008789
1752496870104711082,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.19272518157959,8.015592575073242
1752496870122763498,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.19272518157959,7.720078945159912
1752496870143319290,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.266357421875,7.517885684967041
1752496870186770248,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.282719612121582,7.797845840454102
1752496870191163790,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.364533424377441,8.046699523925781
1752496870206154874,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.135456085205078,8.637727737426758
1752496870228059415,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.15999984741211,8.979901313781738
1752496870317711457,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.18454360961914,9.679802894592285
1752496870324833290,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.053642272949219,10.099742889404297
1752496870327218624,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.22545051574707,9.866442680358887
1752496870328131874,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.397257804870605,9.399842262268066
1752496870336302415,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.23363208770752,9.819782257080078
1752496870356767290,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.274538040161133,9.508715629577637
1752496870383962832,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.15999984741211,9.742015838623047
1752496870397216790,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.135456085205078,9.695355415344238
1752496870419923832,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.249994277954102,9.710908889770508
1752496870443054498,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.249994277954102,9.244308471679688
1752496870465480999,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.23363208770752,9.446501731872559
1752496870486663290,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.331808090209961,9.259861946105957
1752496870507635582,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.127274513244629,8.9487943649292
1752496870533932832,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.217268943786621,8.715494155883789
1752496870550858915,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.364533424377441,8.46664047241211
1752496870574149373,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.168181419372559,8.66883373260498
1752496870610822082,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.282719612121582,8.66883373260498
1752496870617541207,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.217268943786621,8.606620788574219
1752496870633079832,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.282719612121582,8.637727737426758
1752496870653965665,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.22545051574707,8.513300895690918
1752496870676552540,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.127274513244629,8.886581420898438
1752496870699516582,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.22545051574707,8.746601104736328
1752496870718642499,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.364533424377441,8.388874053955078
1752496870740285873,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.323626518249512,8.031146049499512
1752496870760566748,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.22545051574707,8.09335994720459
1752496870784034665,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.282719612121582,8.09335994720459
1752496870807487915,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.429983139038086,8.015592575073242
1752496870859547165,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.29908275604248,7.844505786895752
1752496870863686582,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.18454360961914,7.5023322105407715
1752496870867021790,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.315444946289062,7.269031524658203
1752496870888144540,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.438164710998535,6.926857948303223
1752496870907174874,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.266357421875,7.222371578216553
1752496870928872040,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.217268943786621,7.362351894378662
1752496870949530873,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.290901184082031,6.895750999450684
1752496870973102082,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.307263374328613,6.942410945892334
1752496870996899665,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.405439376831055,7.129051685333252
1752496871015752582,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.348170280456543,7.533438682556152
1752496871038964082,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.356351852416992,7.720078945159912
1752496871058059332,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.274538040161133,8.015592575073242
1752496871104062998,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.290901184082031,7.720078945159912
1752496871107604290,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.339988708496094,8.10891342163086
1752496871124229957,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.094549179077148,8.45108699798584
1752496871143681290,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.331808090209961,7.813399314880371
1752496871165440623,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.307263374328613,8.07780647277832
1752496871188919624,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.282719612121582,8.497747421264648
1752496871206008957,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.348170280456543,9.104328155517578
1752496871230251290,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.19272518157959,9.197648048400879
1752496871250266915,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.339988708496094,8.91768741607666
1752496871366798748,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.18454360961914,8.777708053588867
1752496871374508707,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.070005416870117,9.150988578796387
1752496871375492498,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.15999984741211,9.119881629943848
1752496871378980457,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.200906753540039,8.777708053588867
1752496871382881124,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.23363208770752,9.244308471679688
1752496871384287165,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.315444946289062,9.586482048034668
1752496871398806915,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.11909294128418,9.570928573608398
1752496871418642998,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.15999984741211,9.586482048034668
1752496871440089415,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.372714042663574,9.337628364562988
1752496871461800873,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.266357421875,9.881996154785156
1752496871483010415,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.15999984741211,9.866442680358887
1752496871513398373,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.397257804870605,9.524269104003906
1752496871528792374,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.168181419372559,9.742015838623047
1752496871550988332,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.15999984741211,9.850889205932617
1752496871569380124,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.274538040161133,9.913103103637695
1752496871591501873,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.348170280456543,9.866442680358887
1752496871613778248,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.070005416870117,10.270830154418945
1752496871634772165,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.135456085205078,11.172924995422363
1752496871656918040,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,14.963647842407227,11.62397289276123
1752496871676460124,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.241812705993652,11.935039520263672
1752496871696895457,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.15999984741211,11.515098571777344
1752496871717648915,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,14.963647842407227,11.686185836791992
1752496871741751415,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.23363208770752,11.406225204467773
1752496871761100874,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.004554748535156,11.795059204101562
1752496871784317373,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.19272518157959,11.095158576965332
1752496871804756415,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.266357421875,10.752984046936035
1752496871825855665,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.15999984741211,11.390671730041504
1752496871846652540,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.15181827545166,12.10612678527832
1752496871868661748,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,14.996373176574707,12.277213096618652
1752496871905330540,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.0863676071167,11.903932571411133
1752496871911685457,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.249994277954102,11.85727310180664
1752496871935329082,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.11909294128418,11.499545097351074
1752496871951640123,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.15181827545166,11.468439102172852
1752496871973399248,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.004554748535156,11.966146469116211
1752496871993614998,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.23363208770752,11.7328462600708
1752496872051587457,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.020916938781738,12.075019836425781
1752496872053930582,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,14.963647842407227,12.043912887573242
1752496872060545415,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.200906753540039,12.09057331085205
1752496872079895874,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.249994277954102,11.608419418334961
1752496872102339457,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.209087371826172,11.655078887939453
1752496872124080457,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.15999984741211,11.888379096984863
1752496872146188207,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.307263374328613,11.375118255615234
1752496872168692582,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,14.971829414367676,11.701739311218262
1752496872189302749,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.19272518157959,11.281798362731934
1752496872230226707,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.22545051574707,11.064051628112793
1752496872234162915,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.11091136932373,10.597450256347656
1752496872250510540,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.102730751037598,10.815197944641113
1752496872273227790,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.094549179077148,10.395256996154785
1752496872293356248,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.11091136932373,10.115296363830566
1752496872314446665,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.282719612121582,9.959762573242188
1752496872414906123,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.25817584991455,10.146403312683105
1752496872420408874,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,14.914560317993164,10.364150047302246
1752496872422382332,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.094549179077148,10.208616256713867
1752496872426166915,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.22545051574707,10.255276679992676
1752496872429429165,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.25817584991455,10.410810470581055
1752496872442753373,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.11091136932373,10.488576889038086
1752496872464073082,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.045461654663086,10.410810470581055
1752496872482996332,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.18454360961914,10.364150047302246
1752496872505166124,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.25817584991455,10.550790786743164
1752496872528735082,4.0,233.0,229.0,24.0,238.0,128.0,2.0,1.0,1.0,15.135456085205078,10.441917419433594
