timestamp,error_pitch,error_roll,error_yaw,p_pitch,p_roll,p_yaw,i_pitch,i_roll,i_yaw,d_pitch,d_roll,d_yaw,sum_pitch,sum_roll,sum_yaw
1752497132504157040,0.0,0.0,0.0,2.9897494316101074,-0.723739504814148,562.674560546875,-0.10701704770326614,0.209941565990448,0.0,-0.0,-0.0,0.0,-2.882732391357422,-0.5137979388237,562.674560546875
1752497132522014498,0.0,0.0,0.0,2.524292469024658,-0.35191094875335693,562.9342041015625,-0.10651461035013199,0.2098533660173416,0.0,-0.0,-0.0,0.0,-2.4177777767181396,-0.14205758273601532,562.9342041015625
1752497132543322290,0.0,0.0,0.0,13.920357704162598,-0.05186856910586357,563.1932983398438,-0.10463504493236542,0.2098333239555359,0.0,-0.0,0.0,0.0,-13.815722465515137,0.15796475112438202,563.1932983398438
1752497132562848624,0.0,0.0,0.0,14.072515487670898,-0.19582338631153107,563.4491577148438,-0.10215745866298676,0.20982296764850616,0.0,0.0,-0.0,0.0,-13.970357894897461,0.013999581336975098,563.4491577148438
1752497132589019957,0.0,0.0,0.0,13.820560455322266,-0.35327255725860596,563.6941528320312,-0.09956247359514236,0.2097659856081009,0.0,-0.0,0.0,0.0,-13.72099781036377,-0.14350657165050507,563.6941528320312
1752497132610198415,0.0,0.0,0.0,13.48035717010498,-0.48190557956695557,563.9415283203125,-0.09713658690452576,0.20969724655151367,0.0,-0.0,-0.0,0.0,-13.383220672607422,-0.2722083330154419,563.9415283203125
1752497132631012082,0.0,0.0,0.0,11.96969985961914,-0.3413774371147156,564.1878662109375,-0.09487559646368027,0.20962020754814148,0.0,-0.0,0.0,0.0,-11.874824523925781,-0.1317572295665741,564.1878662109375
1752497132652727082,0.0,0.0,0.0,10.917314529418945,-0.4922533631324768,564.4367065429688,-0.092742420732975,0.20956341922283173,0.0,-0.0,-0.0,0.0,-10.824572563171387,-0.2826899290084839,564.4367065429688
1752497132674629874,0.0,0.0,0.0,9.421695709228516,-0.11105778813362122,564.6930541992188,-0.09093692153692245,0.20949962735176086,0.0,-0.0,0.0,0.0,-9.330759048461914,0.09844183921813965,564.6930541992188
1752497132693817290,0.0,0.0,0.0,8.569099426269531,-0.049339719116687775,564.9468383789062,-0.08934430032968521,0.20949751138687134,0.0,-0.0,-0.0,0.0,-8.479755401611328,0.16015779972076416,564.9468383789062
1752497132738172707,0.0,0.0,0.0,7.6122260093688965,0.35737571120262146,565.2000732421875,-0.08783963322639465,0.20951741933822632,0.0,-0.0,0.0,0.0,-7.524386405944824,0.5668931007385254,565.2000732421875
1752497132744363457,0.0,0.0,0.0,7.399075984954834,0.42875203490257263,565.4564819335938,-0.08651461452245712,0.2095811665058136,0.0,-0.0,0.0,0.0,-7.312561511993408,0.6383332014083862,565.4564819335938
1752497132758826748,0.0,0.0,0.0,7.3308210372924805,0.6650754809379578,565.7084350585938,-0.08520174026489258,0.2096952646970749,0.0,-0.0,0.0,0.0,-7.245619297027588,0.8747707605361938,565.7084350585938
1752497132782117665,0.0,0.0,0.0,7.130477428436279,0.740185022354126,565.9649047851562,-0.08388244360685349,0.2098250836133957,0.0,0.0,-0.0,0.0,-7.046595096588135,0.9500101208686829,565.9649047851562
1752497132802282290,0.0,0.0,0.0,7.126368522644043,0.5712693333625793,566.2168579101562,-0.08261501789093018,0.20993152260780334,0.0,-0.0,0.0,0.0,-7.043753623962402,0.7812008857727051,566.2168579101562
1752497132822713165,0.0,0.0,0.0,7.168384075164795,0.3959778845310211,566.466064453125,-0.08129320293664932,0.21003827452659607,0.0,0.0,-0.0,0.0,-7.087090969085693,0.6060161590576172,566.466064453125
1752497132841123874,0.0,0.0,0.0,6.756103515625,0.387542188167572,566.714599609375,-0.0800529271364212,0.21010269224643707,0.0,-0.0,0.0,0.0,-6.676050662994385,0.5976448655128479,566.714599609375
1752497132864793290,0.0,0.0,0.0,6.496289253234863,-0.08739225566387177,566.9712524414062,-0.07887987047433853,0.21013939380645752,0.0,-0.0,-0.0,0.0,-6.417409420013428,0.12274713814258575,566.9712524414062
1752497132887286165,0.0,0.0,0.0,6.0662431716918945,-0.22885949909687042,567.2228393554688,-0.07770984619855881,0.21009361743927002,0.0,-0.0,0.0,0.0,-5.9885334968566895,-0.018765881657600403,567.2228393554688
1752497132907820624,0.0,0.0,0.0,5.400602340698242,-0.8659691214561462,567.4721069335938,-0.07668620347976685,0.20999349653720856,0.0,-0.0,-0.0,0.0,-5.323915958404541,-0.6559756398200989,567.4721069335938
1752497132927147540,0.0,0.0,0.0,4.869096755981445,-0.7729728817939758,567.7156982421875,-0.07577615976333618,0.20984716713428497,0.0,-0.0,0.0,0.0,-4.793320655822754,-0.563125729560852,567.7156982421875
1752497132950312707,0.0,0.0,0.0,4.463100433349609,-0.5378677845001221,567.9719848632812,-0.07490015774965286,0.20972612500190735,0.0,-0.0,0.0,0.0,-4.388200283050537,-0.3281416594982147,567.9719848632812
1752497132995432707,0.0,0.0,0.0,4.25556755065918,-0.27758359909057617,568.23095703125,-0.07412021607160568,0.20964638888835907,0.0,-0.0,0.0,0.0,-4.181447505950928,-0.0679372102022171,568.23095703125
1752497132998964665,0.0,0.0,0.0,3.976191520690918,-0.08656179904937744,568.4954833984375,-0.0733829140663147,0.20960725843906403,0.0,0.0,-0.0,0.0,-3.902808666229248,0.12304545938968658,568.4954833984375
1752497133014879124,0.0,0.0,0.0,3.897930860519409,0.371421754360199,568.7493286132812,-0.07266940176486969,0.20964309573173523,0.0,-0.0,0.0,0.0,-3.825261354446411,0.5810648202896118,568.7493286132812
1752497133035561582,0.0,0.0,0.0,3.7940897941589355,0.45669981837272644,569.005615234375,-0.07200746983289719,0.20970505475997925,0.0,0.0,0.0,0.0,-3.7220823764801025,0.6664048433303833,569.005615234375
1752497133054201415,0.0,0.0,0.0,4.025546073913574,0.4514281153678894,569.2640380859375,-0.07129199057817459,0.2097904086112976,0.0,-0.0,-0.0,0.0,-3.954254150390625,0.661218523979187,569.2640380859375
1752497133075366707,0.0,0.0,0.0,3.8401448726654053,0.6225540041923523,569.5281372070312,-0.07060015946626663,0.2098776251077652,0.0,0.0,0.0,0.0,-3.7695446014404297,0.8324316143989563,569.5281372070312
1752497133096067832,0.0,0.0,0.0,3.5803730487823486,0.7354657649993896,569.7835693359375,-0.0699411928653717,0.20999382436275482,0.0,-0.0,0.0,0.0,-3.5104317665100098,0.9454596042633057,569.7835693359375
1752497133119712665,0.0,0.0,0.0,3.6639678478240967,1.0541399717330933,570.033447265625,-0.06927993893623352,0.21016520261764526,0.0,0.0,0.0,0.0,-3.5946879386901855,1.2643051147460938,570.033447265625
1752497133143097790,0.0,0.0,0.0,3.618743419647217,0.8483281135559082,570.2685546875,-0.06864087283611298,0.21030938625335693,0.0,-0.0,0.0,0.0,-3.550102472305298,1.0586374998092651,570.2685546875
1752497133163400290,0.0,0.0,0.0,3.8726999759674072,0.6095969676971436,570.5108032226562,-0.06796321272850037,0.21044233441352844,0.0,0.0,-0.0,0.0,-3.804736852645874,0.8200392723083496,570.5108032226562
1752497133186866248,0.0,0.0,0.0,3.4763400554656982,0.36779695749282837,570.7628784179688,-0.06727982312440872,0.21053501963615417,0.0,-0.0,-0.0,0.0,-3.40906023979187,0.5783319473266602,570.7628784179688
1752497133205947415,0.0,0.0,0.0,4.106226444244385,0.20361986756324768,571.0167846679688,-0.0666082352399826,0.2105926275253296,0.0,0.0,-0.0,0.0,-4.039618015289307,0.41421249508857727,571.0167846679688
1752497133256687707,0.0,0.0,0.0,4.773947715759277,-0.550838053226471,571.521484375,-0.06498759239912033,0.210495263338089,0.0,-0.0,0.0,0.0,-4.708960056304932,-0.34034278988838196,571.521484375
1752497133269885290,0.0,0.0,0.0,4.994988918304443,0.4307943284511566,571.774169921875,-0.06408192217350006,0.21047799289226532,0.0,0.0,0.0,0.0,-4.930906772613525,0.6412723064422607,571.774169921875
1752497133291760915,0.0,0.0,0.0,5.104959487915039,0.5105469822883606,572.027587890625,-0.06314221769571304,0.21056926250457764,0.0,-0.0,-0.0,0.0,-5.0418171882629395,0.7211162447929382,572.027587890625
1752497133316230623,0.0,0.0,0.0,4.5246381759643555,0.8378830552101135,572.2667236328125,-0.06228702887892723,0.21068206429481506,0.0,-0.0,0.0,0.0,-4.462351322174072,1.048565149307251,572.2667236328125
1752497133332360707,0.0,0.0,0.0,4.614131927490234,1.273837685585022,572.5018310546875,-0.06147429719567299,0.2108812779188156,0.0,0.0,0.0,0.0,-4.552657604217529,1.484718918800354,572.5018310546875
1752497133356200582,0.0,0.0,0.0,4.247448921203613,0.8605843186378479,572.740966796875,-0.06064531207084656,0.21108265221118927,0.0,-0.0,-0.0,0.0,-4.186803817749023,1.071666955947876,572.740966796875
1752497133404253415,0.0,0.0,0.0,4.191985130310059,1.3470923900604248,572.9879150390625,-0.05990683659911156,0.211272731423378,0.0,0.0,0.0,0.0,-4.132078170776367,1.5583651065826416,572.9879150390625
1752497133521481457,0.0,0.0,0.0,3.7978391647338867,1.6526942253112793,573.4466552734375,-0.05858141928911209,0.21181215345859528,0.0,-0.0,-0.0,0.0,-3.7392578125,1.8645063638687134,573.4466552734375
1752497133523208332,0.0,0.0,0.0,3.996508836746216,1.78294837474823,573.6600952148438,-0.057871606200933456,0.21213169395923615,0.0,0.0,0.0,0.0,-3.9386372566223145,1.9950801134109497,573.6600952148438
1752497133528836582,0.0,0.0,0.0,4.853043079376221,1.248083233833313,573.8626708984375,-0.05707660689949989,0.21241042017936707,0.0,0.0,-0.0,0.0,-4.795966625213623,1.4604936838150024,573.8626708984375
1752497133532655749,0.0,0.0,0.0,5.038783550262451,1.0853885412216187,574.06787109375,-0.056200381368398666,0.21260087192058563,0.0,0.0,0.0,0.0,-4.982583045959473,1.2979893684387207,574.06787109375
1752497133538703165,0.0,0.0,0.0,5.2315592765808105,1.014060139656067,574.2694091796875,-0.055254142731428146,0.21278759837150574,0.0,0.0,-0.0,0.0,-5.176305294036865,1.226847767829895,574.2694091796875
1752497133540654748,0.0,0.0,0.0,5.480753421783447,0.6562176942825317,574.4700317382812,-0.05429062247276306,0.21294495463371277,0.0,-0.0,-0.0,0.0,-5.426462650299072,0.8691626787185669,574.4700317382812
1752497133545412082,0.0,0.0,0.0,5.37912654876709,0.9166234731674194,574.669189453125,-0.053319163620471954,0.21307158470153809,0.0,-0.0,0.0,0.0,-5.325807571411133,1.1296950578689575,574.669189453125
1752497133565492040,0.0,0.0,0.0,5.058237075805664,0.925807535648346,574.8646240234375,-0.052361663430929184,0.21325527131557465,0.0,-0.0,-0.0,0.0,-5.005875587463379,1.139062762260437,574.8646240234375
1752497133585256082,0.0,0.0,0.0,5.090298652648926,0.7957155704498291,575.0631103515625,-0.05145644769072533,0.21341094374656677,0.0,-0.0,-0.0,0.0,-5.03884220123291,1.0091265439987183,575.0631103515625
1752497133607409999,0.0,0.0,0.0,5.1265435218811035,1.1003406047821045,575.27001953125,-0.05050496757030487,0.21356870234012604,0.0,0.0,0.0,0.0,-5.076038360595703,1.3139092922210693,575.27001953125
1752497133627963207,0.0,0.0,0.0,5.199028015136719,1.4276199340820312,575.4720458984375,-0.04958111792802811,0.21380175650119781,0.0,-0.0,-0.0,0.0,-5.149446964263916,1.6414216756820679,575.4720458984375
1752497133658036332,0.0,0.0,0.0,5.2043609619140625,1.9069149494171143,575.6699829101562,-0.04865551367402077,0.21410724520683289,0.0,0.0,0.0,0.0,-5.155705451965332,2.1210222244262695,575.6699829101562
1752497133674880499,0.0,0.0,0.0,5.319749355316162,1.9031387567520142,575.8489990234375,-0.04770573601126671,0.21447186172008514,0.0,0.0,0.0,0.0,-5.272043704986572,2.1176106929779053,575.8489990234375
1752497133694343415,0.0,0.0,0.0,-6.185542583465576,1.5509074926376343,576.0220336914062,-0.04863681271672249,0.2147696167230606,0.0,0.0,-0.0,0.0,6.234179496765137,1.7656770944595337,576.0220336914062
1752497133715197999,0.0,0.0,0.0,-6.153126239776611,1.650673747062683,580.1898803710938,-0.04972181096673012,0.21504908800125122,0.0,0.0,-0.0,0.0,6.202847957611084,1.865722894668579,580.1898803710938
1752497133737039998,0.0,0.0,0.0,-5.988520622253418,-10.121496200561523,580.3128051757812,-0.05085443705320358,0.21475215256214142,0.0,-0.0,-0.0,0.0,6.039374828338623,-9.906744003295898,580.3128051757812
1752497133758548582,0.0,0.0,0.0,-5.505758285522461,-10.160622596740723,580.37841796875,-0.05186404287815094,0.21297156810760498,0.0,0.0,-0.0,0.0,5.55762243270874,-9.947650909423828,580.37841796875
1752497133780346915,0.0,0.0,0.0,-5.130664348602295,-9.935848236083984,580.4093627929688,-0.05282258987426758,0.2111755609512329,0.0,0.0,0.0,0.0,5.1834869384765625,-9.724672317504883,580.4093627929688
1752497133801323415,0.0,0.0,0.0,-3.960542678833008,-8.710880279541016,580.4014892578125,-0.053683824837207794,0.20944248139858246,0.0,0.0,0.0,-0.0,4.01422643661499,-8.50143814086914,580.4014892578125
1752497133823480624,0.0,0.0,0.0,-2.940298557281494,-7.981878757476807,580.3543090820312,-0.05428633838891983,0.2079518884420395,0.0,0.0,0.0,-0.0,2.994584798812866,-7.773926734924316,580.3543090820312
1752497133844935873,0.0,0.0,0.0,-1.7293570041656494,-6.977963924407959,580.2660522460938,-0.0547284334897995,0.20657753944396973,0.0,0.0,0.0,-0.0,1.7840853929519653,-6.77138614654541,580.2660522460938
1752497133864255165,0.0,0.0,0.0,-1.1326475143432617,-5.995517253875732,580.1273803710938,-0.0549703948199749,0.20540814101696014,0.0,0.0,0.0,-0.0,1.1876178979873657,-5.790109157562256,580.1273803710938
1752497133887085457,0.0,0.0,0.0,-0.15769489109516144,-5.161896705627441,579.9548950195312,-0.055084943771362305,0.20443090796470642,0.0,0.0,0.0,-0.0,0.21277983486652374,-4.957465648651123,579.9548950195312
1752497133909394040,0.0,0.0,0.0,0.22123955190181732,-4.674358367919922,579.7471313476562,-0.055060166865587234,0.20350545644760132,0.0,-0.0,0.0,-0.0,-0.16617938876152039,-4.470852851867676,579.7471313476562
1752497133929875790,0.0,0.0,0.0,0.46631428599357605,-3.813826084136963,579.5071411132812,-0.054996490478515625,0.2027539163827896,0.0,0.0,0.0,-0.0,-0.4113177955150604,-3.611072063446045,579.5071411132812
1752497133951966915,0.0,0.0,0.0,-0.27191057801246643,8.209787368774414,579.2420654296875,-0.05497391149401665,0.20271795988082886,0.0,-0.0,-0.0,-0.0,0.3268844783306122,8.412505149841309,579.2420654296875
1752497133973310665,0.0,0.0,0.0,-0.10943569242954254,8.064358711242676,578.9506225585938,-0.05501276254653931,0.20423516631126404,0.0,0.0,-0.0,-0.0,0.16444845497608185,8.268593788146973,578.9506225585938
1752497133992281748,0.0,0.0,0.0,0.04762028902769089,8.407577514648438,578.637451171875,-0.055033791810274124,0.20568892359733582,0.0,0.0,0.0,-0.0,0.007413502782583237,8.613265991210938,578.637451171875
1752497134015121623,0.0,0.0,0.0,0.11200349032878876,8.066705703735352,578.3141479492188,-0.055013593286275864,0.20714671909809113,0.0,-0.0,0.0,-0.0,-0.056989897042512894,8.273852348327637,578.3141479492188
1752497134034953082,0.0,0.0,0.0,0.13149060308933258,7.808554649353027,577.9766235351562,-0.05500379204750061,0.20863187313079834,0.0,0.0,-0.0,-0.0,-0.07648681104183197,8.017186164855957,577.9766235351562
1752497134056369665,0.0,0.0,0.0,0.08006568998098373,7.26228666305542,577.6223754882812,-0.05497988685965538,0.20998427271842957,0.0,-0.0,-0.0,-0.0,-0.025085803121328354,7.472270965576172,577.6223754882812
1752497134085503873,0.0,0.0,0.0,0.38860100507736206,6.451868057250977,577.2536010742188,-0.0549352690577507,0.21125110983848572,0.0,0.0,0.0,-0.0,-0.33366572856903076,6.663119316101074,577.2536010742188
1752497134096695749,0.0,0.0,0.0,0.5985158681869507,5.44708776473999,576.8723754882812,-0.054853275418281555,0.21232815086841583,0.0,0.0,-0.0,-0.0,-0.5436626076698303,5.6594157218933105,576.8723754882812
1752497134117999999,0.0,0.0,0.0,0.9411807060241699,4.7792840003967285,576.4841918945312,-0.054717984050512314,0.21325446665287018,0.0,0.0,-0.0,-0.0,-0.8864627480506897,4.9925384521484375,576.4841918945312
1752497134139765957,0.0,0.0,0.0,1.3929564952850342,3.997096538543701,576.0850219726562,-0.054516829550266266,0.21403612196445465,0.0,0.0,-0.0,-0.0,-1.338439702987671,4.211132526397705,576.0850219726562
