timestamp,layout.data_offset,data[0],data[1],data[2]
1752497249346009457,0.0,0.0,1.0,0.0
1752497249385672165,0.0,1.0,1.0,0.0
1752497249391096165,0.0,1.0,1.0,0.0
1752497249414991290,0.0,1.0,1.0,0.0
1752497249432016748,0.0,1.0,1.0,0.0
1752497249452002915,0.0,1.0,1.0,0.0
1752497249470523248,0.0,1.0,1.0,0.0
1752497249492803873,0.0,1.0,1.0,0.0
1752497249517727873,0.0,1.0,1.0,0.0
1752497249539713832,0.0,1.0,1.0,0.0
1752497249560481582,0.0,1.0,1.0,0.0
1752497249593257040,0.0,1.0,1.0,0.0
1752497249603251332,0.0,1.0,1.0,0.0
1752497249625877124,0.0,1.0,1.0,0.0
1752497249643532082,0.0,1.0,1.0,0.0
1752497249665232707,0.0,0.0,1.0,0.0
1752497249687278124,0.0,0.0,0.0,0.0
1752497249709248290,0.0,0.0,0.0,0.0
1752497249731019998,0.0,0.0,0.0,0.0
1752497249751990040,0.0,0.0,0.0,0.0
1752497249773123082,0.0,0.0,0.0,1.0
1752497249905150040,0.0,1.0,0.0,1.0
1752497249909119665,0.0,1.0,0.0,1.0
1752497249911156582,0.0,1.0,0.0,1.0
1752497249916766373,0.0,1.0,1.0,1.0
1752497249926744749,0.0,1.0,1.0,1.0
1752497249927384957,0.0,1.0,1.0,1.0
1752497249931323165,0.0,1.0,1.0,1.0
1752497249943493373,0.0,1.0,1.0,1.0
1752497249961023873,0.0,1.0,1.0,1.0
1752497249983350748,0.0,1.0,1.0,0.0
1752497250004859790,0.0,1.0,1.0,0.0
1752497250028349957,0.0,1.0,1.0,0.0
1752497250051645373,0.0,1.0,1.0,0.0
1752497250087698248,0.0,1.0,1.0,0.0
1752497250091638790,0.0,1.0,1.0,0.0
1752497250114231665,0.0,1.0,1.0,0.0
1752497250135202040,0.0,1.0,2.0,0.0
1752497250156968624,0.0,0.0,2.0,1.0
1752497250176184373,0.0,0.0,2.0,1.0
1752497250194766665,0.0,0.0,2.0,1.0
1752497250220964707,0.0,0.0,2.0,1.0
1752497250240374415,0.0,0.0,2.0,1.0
1752497250262788874,0.0,0.0,2.0,1.0
1752497250293791415,0.0,0.0,2.0,1.0
1752497250305403373,0.0,0.0,1.0,0.0
1752497250327653623,0.0,0.0,1.0,0.0
1752497250348414207,0.0,0.0,0.0,0.0
1752497250369818540,0.0,0.0,0.0,0.0
1752497250391150915,0.0,0.0,0.0,0.0
1752497250410550707,0.0,0.0,0.0,0.0
1752497250433292415,0.0,0.0,0.0,0.0
1752497250455165207,0.0,0.0,0.0,0.0
