timestamp,acc_lpf_x,acc_lpf_y,acc_lpf_z,gyro_hpf_x,gyro_hpf_y,gyro_hpf_z,gyro_lpf_x,gyro_lpf_y,gyro_lpf_z,mag_lpf_x,mag_lpf_y,mag_lpf_z
1752496869281689790,0.0,0.0,0.0,-5.1723432540893555,-12.158158302307129,-1.944698691368103,0.0,0.0,0.0,0.0,0.0,0.0
1752496869287049915,0.0,0.0,0.0,-4.776034832000732,-8.409035682678223,-2.341505289077759,0.0,0.0,0.0,0.0,0.0,0.0
1752496869309489582,0.0,0.0,0.0,-8.288591384887695,-2.797147750854492,-2.4859092235565186,0.0,0.0,0.0,0.0,0.0,0.0
1752496869325935207,0.0,0.0,0.0,-7.568021297454834,3.275279998779297,-2.454852819442749,0.0,0.0,0.0,0.0,0.0,0.0
1752496869346750082,0.0,0.0,0.0,-4.719631671905518,5.9896345138549805,-2.1949493885040283,0.0,0.0,0.0,0.0,0.0,0.0
1752496869368544748,0.0,0.0,0.0,-0.5162850618362427,7.943737030029297,-1.682116985321045,0.0,0.0,0.0,0.0,0.0,0.0
1752496869393066999,0.0,0.0,0.0,0.6465364098548889,9.371867179870605,-1.0175440311431885,0.0,0.0,0.0,0.0,0.0,0.0
1752496869414401915,0.0,0.0,0.0,4.526264667510986,6.6027421951293945,-0.317383736371994,0.0,0.0,0.0,0.0,0.0,0.0
1752496869436151540,0.0,0.0,0.0,6.95801305770874,6.1601433753967285,-0.6049692034721375,0.0,0.0,0.0,0.0,0.0,0.0
1752496869481578207,0.0,0.0,0.0,5.4488701820373535,7.809898853302002,-0.514066755771637,0.0,0.0,0.0,0.0,0.0,0.0
1752496869482548915,0.0,0.0,0.0,0.7722232341766357,8.579265594482422,-1.0642764568328857,0.0,0.0,0.0,0.0,0.0,0.0
1752496869499645123,0.0,0.0,0.0,-3.0148773193359375,12.869255065917969,-1.4548420906066895,0.0,0.0,0.0,0.0,0.0,0.0
1752496869520669623,0.0,0.0,0.0,-2.3484270572662354,17.459922790527344,-1.6182116270065308,0.0,0.0,0.0,0.0,0.0,0.0
1752496869543177457,0.0,0.0,0.0,-3.249427080154419,18.575960159301758,-1.853903889656067,0.0,0.0,0.0,0.0,0.0,0.0
1752496869564039540,0.0,0.0,0.0,-3.3489108085632324,19.72740364074707,-1.970720887184143,0.0,0.0,0.0,0.0,0.0,0.0
1752496869584785957,0.0,0.0,0.0,-2.927391529083252,18.053510665893555,-2.2358641624450684,0.0,0.0,0.0,0.0,0.0,0.0
1752496869606132832,0.0,0.0,0.0,-1.6607929468154907,17.773107528686523,-2.2076194286346436,0.0,0.0,0.0,0.0,0.0,0.0
1752496869629901998,0.0,0.0,0.0,1.6972345113754272,15.327789306640625,-2.006920576095581,0.0,0.0,0.0,0.0,0.0,0.0
1752496869649310123,0.0,0.0,0.0,3.3025803565979004,12.115909576416016,-1.8493603467941284,0.0,0.0,0.0,0.0,0.0,0.0
1752496869668326457,0.0,0.0,0.0,2.158210039138794,5.358559608459473,-2.3896007537841797,0.0,0.0,0.0,0.0,0.0,0.0
1752496869724334374,0.0,0.0,0.0,1.9509376287460327,-0.809800922870636,-2.613544225692749,0.0,0.0,0.0,0.0,0.0,0.0
1752496869726291998,0.0,0.0,0.0,1.5970044136047363,-1.163103461265564,-2.8635592460632324,0.0,0.0,0.0,0.0,0.0,0.0
1752496869736834707,0.0,0.0,0.0,0.9539759159088135,-3.0294601917266846,-2.4930171966552734,0.0,0.0,0.0,0.0,0.0,0.0
1752496869754353415,0.0,0.0,0.0,-0.4301377236843109,-7.01494026184082,-1.8335070610046387,0.0,0.0,0.0,0.0,0.0,0.0
1752496869780340707,0.0,0.0,0.0,-0.6078548431396484,-10.559162139892578,-2.2042760848999023,0.0,0.0,0.0,0.0,0.0,0.0
1752496869802299915,0.0,0.0,0.0,-1.93538236618042,-11.381671905517578,-2.6143431663513184,0.0,0.0,0.0,0.0,0.0,0.0
1752496869821838748,0.0,0.0,0.0,-3.0534801483154297,-10.516191482543945,-2.641298532485962,0.0,0.0,0.0,0.0,0.0,0.0
1752496869843548457,0.0,0.0,0.0,-5.201114177703857,-16.277421951293945,-3.045156955718994,0.0,0.0,0.0,0.0,0.0,0.0
1752496869861379832,0.0,0.0,0.0,-2.5023996829986572,-23.77796745300293,-2.8029944896698,0.0,0.0,0.0,0.0,0.0,0.0
1752496869884239373,0.0,0.0,0.0,0.5561904311180115,-24.409242630004883,-2.299349784851074,0.0,0.0,0.0,0.0,0.0,0.0
1752496869905855290,0.0,0.0,0.0,1.73707115650177,-22.05965232849121,-1.5862979888916016,0.0,0.0,0.0,0.0,0.0,0.0
1752496869926822290,0.0,0.0,0.0,5.550568103790283,-14.608869552612305,-1.9652690887451172,0.0,0.0,0.0,0.0,0.0,0.0
1752496869950645999,0.0,0.0,0.0,0.9923616051673889,-8.858100891113281,-2.2153167724609375,0.0,0.0,0.0,0.0,0.0,0.0
1752496869976747082,0.0,0.0,0.0,-5.666064262390137,-7.349583148956299,-1.6978273391723633,0.0,0.0,0.0,0.0,0.0,0.0
1752496869991159832,0.0,0.0,0.0,-10.160148620605469,-9.053494453430176,-2.059044122695923,0.0,0.0,0.0,0.0,0.0,0.0
1752496870013841998,0.0,0.0,0.0,-14.77396011352539,-12.020654678344727,-1.8679355382919312,0.0,0.0,0.0,0.0,0.0,0.0
1752496870033303373,0.0,0.0,0.0,-19.04680061340332,-16.937255859375,-1.8523353338241577,0.0,0.0,0.0,0.0,0.0,0.0
1752496870057173623,0.0,0.0,0.0,-12.989924430847168,-19.595001220703125,-0.32207271456718445,0.0,0.0,0.0,0.0,0.0,0.0
1752496870076543248,0.0,0.0,0.0,-12.792078018188477,-20.176544189453125,1.6876201629638672,0.0,0.0,0.0,0.0,0.0,0.0
1752496870097845040,0.0,0.0,0.0,-10.183235168457031,-17.7132511138916,3.015850067138672,0.0,0.0,0.0,0.0,0.0,0.0
1752496870122122165,0.0,0.0,0.0,-10.629331588745117,-14.21444034576416,3.6520607471466064,0.0,0.0,0.0,0.0,0.0,0.0
1752496870142700748,0.0,0.0,0.0,-9.201226234436035,-10.275185585021973,4.509620189666748,0.0,0.0,0.0,0.0,0.0,0.0
1752496870182054623,0.0,0.0,0.0,-6.8906025886535645,-8.48103141784668,4.762465000152588,0.0,0.0,0.0,0.0,0.0,0.0
1752496870186979874,0.0,0.0,0.0,-5.982296943664551,-4.57064151763916,5.3666768074035645,0.0,0.0,0.0,0.0,0.0,0.0
1752496870205488207,0.0,0.0,0.0,-3.4129319190979004,-6.155690670013428,5.757845401763916,0.0,0.0,0.0,0.0,0.0,0.0
1752496870227408540,0.0,0.0,0.0,0.44347280263900757,-4.093475341796875,6.50974178314209,0.0,0.0,0.0,0.0,0.0,0.0
1752496870316965749,0.0,0.0,0.0,2.3651533126831055,-3.0081868171691895,7.107260704040527,0.0,0.0,0.0,0.0,0.0,0.0
1752496870319150582,0.0,0.0,0.0,5.998019695281982,-4.90094518661499,7.500760078430176,0.0,0.0,0.0,0.0,0.0,0.0
1752496870325063582,0.0,0.0,0.0,2.6283822059631348,-2.7783241271972656,7.758723735809326,0.0,0.0,0.0,0.0,0.0,0.0
1752496870327452332,0.0,0.0,0.0,2.3871636390686035,-1.4990832805633545,7.572780132293701,0.0,0.0,0.0,0.0,0.0,0.0
1752496870331472332,0.0,0.0,0.0,0.7064201831817627,-0.08292531967163086,7.622071266174316,0.0,0.0,0.0,0.0,0.0,0.0
1752496870351640290,0.0,0.0,0.0,3.0723001956939697,1.8977210521697998,7.023192405700684,0.0,0.0,0.0,0.0,0.0,0.0
1752496870381373748,0.0,0.0,0.0,-2.7339484691619873,3.06388783454895,6.9668354988098145,0.0,0.0,0.0,0.0,0.0,0.0
1752496870395018832,0.0,0.0,0.0,1.866502285003662,2.8414523601531982,6.503880500793457,0.0,0.0,0.0,0.0,0.0,0.0
1752496870415943124,0.0,0.0,0.0,0.44418224692344666,3.189506769180298,6.51101016998291,0.0,0.0,0.0,0.0,0.0,0.0
1752496870440130707,0.0,0.0,0.0,-0.8483564257621765,3.5335421562194824,6.94722318649292,0.0,0.0,0.0,0.0,0.0,0.0
1752496870459342624,0.0,0.0,0.0,2.570267677307129,1.3440319299697876,7.687023639678955,0.0,0.0,0.0,0.0,0.0,0.0
1752496870480180832,0.0,0.0,0.0,5.929967880249023,0.3582046926021576,9.981573104858398,0.0,0.0,0.0,0.0,0.0,0.0
1752496870501219040,0.0,0.0,0.0,5.059706211090088,2.14404559135437,8.293266296386719,0.0,0.0,0.0,0.0,0.0,0.0
1752496870523645457,0.0,0.0,0.0,6.625972270965576,2.0415592193603516,8.117524147033691,0.0,0.0,0.0,0.0,0.0,0.0
1752496870544926790,0.0,0.0,0.0,3.9359042644500732,3.32694935798645,8.026082992553711,0.0,0.0,0.0,0.0,0.0,0.0
1752496870568233082,0.0,0.0,0.0,6.052154541015625,2.8345088958740234,7.945565700531006,0.0,0.0,0.0,0.0,0.0,0.0
1752496870605792999,0.0,0.0,0.0,3.56748104095459,2.675631284713745,7.217146873474121,0.0,0.0,0.0,0.0,0.0,0.0
1752496870615956582,0.0,0.0,0.0,6.524035453796387,4.8530755043029785,6.558537006378174,0.0,0.0,0.0,0.0,0.0,0.0
1752496870632304790,0.0,0.0,0.0,8.430644989013672,7.023648738861084,6.094647407531738,0.0,0.0,0.0,0.0,0.0,0.0
1752496870653330790,0.0,0.0,0.0,15.404202461242676,7.440173625946045,5.570505142211914,0.0,0.0,0.0,0.0,0.0,0.0
1752496870675907707,0.0,0.0,0.0,15.125887870788574,5.120019912719727,5.2893385887146,0.0,0.0,0.0,0.0,0.0,0.0
1752496870693070665,0.0,0.0,0.0,16.69588279724121,6.000233173370361,5.323917865753174,0.0,0.0,0.0,0.0,0.0,0.0
1752496870716926790,0.0,0.0,0.0,12.549607276916504,6.72146463394165,4.6508097648620605,0.0,0.0,0.0,0.0,0.0,0.0
1752496870735622082,0.0,0.0,0.0,10.38752269744873,6.207305908203125,4.257592678070068,0.0,0.0,0.0,0.0,0.0,0.0
1752496870760066290,0.0,0.0,0.0,6.2546491622924805,3.380052328109741,3.3795230388641357,0.0,0.0,0.0,0.0,0.0,0.0
1752496870783493540,0.0,0.0,0.0,1.3526860475540161,5.527548313140869,3.2163124084472656,0.0,0.0,0.0,0.0,0.0,0.0
1752496870803059415,0.0,0.0,0.0,0.854360044002533,2.5740010738372803,2.6232686042785645,0.0,0.0,0.0,0.0,0.0,0.0
1752496870858804790,0.0,0.0,0.0,-1.6574286222457886,0.752633810043335,2.7305707931518555,0.0,0.0,0.0,0.0,0.0,0.0
1752496870859734707,0.0,0.0,0.0,0.29920443892478943,2.0909016132354736,2.379009246826172,0.0,0.0,0.0,0.0,0.0,0.0
1752496870864006207,0.0,0.0,0.0,0.18946053087711334,0.5191403031349182,1.4170385599136353,0.0,0.0,0.0,0.0,0.0,0.0
1752496870887536707,0.0,0.0,0.0,-0.8477108478546143,2.202308177947998,1.3479715585708618,0.0,0.0,0.0,0.0,0.0,0.0
1752496870905454124,0.0,0.0,0.0,1.1677902936935425,4.688667297363281,1.1545631885528564,0.0,0.0,0.0,0.0,0.0,0.0
1752496870927211748,0.0,0.0,0.0,2.480564594268799,2.9419963359832764,1.2673726081848145,0.0,0.0,0.0,0.0,0.0,0.0
1752496870948279915,0.0,0.0,0.0,2.59216046333313,5.11016845703125,1.0236616134643555,0.0,0.0,0.0,0.0,0.0,0.0
1752496870972505582,0.0,0.0,0.0,1.8372448682785034,5.455257415771484,1.5108851194381714,0.0,0.0,0.0,0.0,0.0,0.0
1752496870995897124,0.0,0.0,0.0,0.6276499629020691,4.874924182891846,1.1397091150283813,0.0,0.0,0.0,0.0,0.0,0.0
1752496871015098040,0.0,0.0,0.0,2.8903281688690186,3.2142577171325684,1.3894422054290771,0.0,0.0,0.0,0.0,0.0,0.0
1752496871036203415,0.0,0.0,0.0,1.445508360862732,3.0475504398345947,1.5950788259506226,0.0,0.0,0.0,0.0,0.0,0.0
1752496871057440998,0.0,0.0,0.0,2.0290722846984863,1.7485668659210205,1.9770861864089966,0.0,0.0,0.0,0.0,0.0,0.0
1752496871103400040,0.0,0.0,0.0,-1.347827434539795,1.3130114078521729,2.915158748626709,0.0,0.0,0.0,0.0,0.0,0.0
1752496871104235790,0.0,0.0,0.0,0.16342751681804657,-1.045846700668335,3.054583787918091,0.0,0.0,0.0,0.0,0.0,0.0
1752496871123592915,0.0,0.0,0.0,0.8017756342887878,-0.5651506781578064,3.6269733905792236,0.0,0.0,0.0,0.0,0.0,0.0
1752496871142979582,0.0,0.0,0.0,-1.6459519863128662,-3.6141045093536377,3.6629586219787598,0.0,0.0,0.0,0.0,0.0,0.0
1752496871164914957,0.0,0.0,0.0,-2.6111562252044678,-5.393051624298096,3.414475202560425,0.0,0.0,0.0,0.0,0.0,0.0
1752496871187174790,0.0,0.0,0.0,-1.1712260246276855,-7.827115058898926,3.081953287124634,0.0,0.0,0.0,0.0,0.0,0.0
1752496871205551749,0.0,0.0,0.0,-3.5989949703216553,-11.364187240600586,3.118727922439575,0.0,0.0,0.0,0.0,0.0,0.0
1752496871229567374,0.0,0.0,0.0,-8.051127433776855,-7.825169086456299,3.384014129638672,0.0,0.0,0.0,0.0,0.0,0.0
1752496871249591499,0.0,0.0,0.0,-11.102884292602539,-4.130152225494385,2.62967586517334,0.0,0.0,0.0,0.0,0.0,0.0
1752496871365726374,0.0,0.0,0.0,-18.688941955566406,1.8532625436782837,2.2095906734466553,0.0,0.0,0.0,0.0,0.0,0.0
1752496871368318332,0.0,0.0,0.0,-17.550355911254883,6.738399982452393,2.521967649459839,0.0,0.0,0.0,0.0,0.0,0.0
1752496871374705499,0.0,0.0,0.0,-17.330568313598633,10.112963676452637,3.2278642654418945,0.0,0.0,0.0,0.0,0.0,0.0
1752496871375836665,0.0,0.0,0.0,-10.423338890075684,12.10145378112793,3.672581195831299,0.0,0.0,0.0,0.0,0.0,0.0
1752496871379232832,0.0,0.0,0.0,-5.517472267150879,13.162314414978027,3.4073259830474854,0.0,0.0,0.0,0.0,0.0,0.0
1752496871383130207,0.0,0.0,0.0,1.3906558752059937,11.381559371948242,2.790196657180786,0.0,0.0,0.0,0.0,0.0,0.0
1752496871398081957,0.0,0.0,0.0,2.547539472579956,7.9180498123168945,2.6478347778320312,0.0,0.0,0.0,0.0,0.0,0.0
1752496871417076999,0.0,0.0,0.0,3.1675753593444824,0.9209025502204895,1.3933665752410889,0.0,0.0,0.0,0.0,0.0,0.0
1752496871438032998,0.0,0.0,0.0,2.2843165397644043,4.704360008239746,1.6433327198028564,0.0,0.0,0.0,0.0,0.0,0.0
1752496871458502040,0.0,0.0,0.0,-1.941349983215332,-1.5249327421188354,0.7761825323104858,0.0,0.0,0.0,0.0,0.0,0.0
1752496871480863415,0.0,0.0,0.0,-1.2603033781051636,1.957406759262085,0.24675235152244568,0.0,0.0,0.0,0.0,0.0,0.0
1752496871512816915,0.0,0.0,0.0,-3.676739454269409,-1.1219286918640137,0.1420113444328308,0.0,0.0,0.0,0.0,0.0,0.0
1752496871525436124,0.0,0.0,0.0,-6.682949066162109,-1.5397628545761108,-0.2553607225418091,0.0,0.0,0.0,0.0,0.0,0.0
1752496871547890248,0.0,0.0,0.0,-5.157172679901123,1.9498766660690308,0.03472358360886574,0.0,0.0,0.0,0.0,0.0,0.0
1752496871568638873,0.0,0.0,0.0,-5.9243011474609375,0.5696434378623962,0.3006649613380432,0.0,0.0,0.0,0.0,0.0,0.0
1752496871590975457,0.0,0.0,0.0,-1.0745799541473389,4.2809648513793945,1.4847328662872314,0.0,0.0,0.0,0.0,0.0,0.0
1752496871613206790,0.0,0.0,0.0,2.769526958465576,3.345820426940918,2.4071218967437744,0.0,0.0,0.0,0.0,0.0,0.0
1752496871632282290,0.0,0.0,0.0,6.083874225616455,5.123152732849121,2.6893203258514404,0.0,0.0,0.0,0.0,0.0,0.0
1752496871652003457,0.0,0.0,0.0,8.166999816894531,6.291130542755127,3.197949171066284,0.0,0.0,0.0,0.0,0.0,0.0
1752496871675790498,0.0,0.0,0.0,14.222915649414062,2.488072156906128,4.2247700691223145,0.0,0.0,0.0,0.0,0.0,0.0
1752496871696352582,0.0,0.0,0.0,22.31199073791504,1.9633814096450806,5.060541152954102,0.0,0.0,0.0,0.0,0.0,0.0
1752496871717110915,0.0,0.0,0.0,27.659713745117188,-1.5497382879257202,5.60554838180542,0.0,0.0,0.0,0.0,0.0,0.0
1752496871741162623,0.0,0.0,0.0,27.625925064086914,-0.9966866970062256,5.162484169006348,0.0,0.0,0.0,0.0,0.0,0.0
1752496871760339415,0.0,0.0,0.0,23.037006378173828,-3.1884591579437256,4.896588325500488,0.0,0.0,0.0,0.0,0.0,0.0
