timestamp,pitch,roll,yaw
1752496868845938332,-0.43002066016197205,-0.048807911574840546,-20.02831268310547
1752496868857958082,-0.4907422959804535,-0.08534961938858032,-20.05916404724121
1752496868882393665,-0.5024805068969727,-0.06955383718013763,-20.090070724487305
1752496868904781582,-0.4754162132740021,-0.10458015650510788,-20.120935440063477
1752496868924666040,-0.43516144156455994,-0.06634154170751572,-20.151084899902344
1752496868946003957,-0.412263959646225,-0.014982907101511955,-20.179035186767578
1752496868968690832,-0.3263531029224396,-0.014378304593265057,-20.21100425720215
1752496868988626415,-0.2991841435432434,0.03218014910817146,-20.24537467956543
1752496869007109374,-0.2890861928462982,0.00452990410849452,-20.281232833862305
1752496869061721332,-0.4356980323791504,0.03904218226671219,-20.360315322875977
1752496869073935498,-0.5335701107978821,0.024885078892111778,-20.40079116821289
1752496869095102123,-0.6528782844543457,0.007021377328783274,-20.437755584716797
1752496869117061624,-0.7596941590309143,0.010299071669578552,-20.475467681884766
1752496869139548415,-0.8580662608146667,0.02963600866496563,-20.511384963989258
1752496869157928373,-0.8771888017654419,0.061526767909526825,-20.548263549804688
1752496869271119915,-0.8642904758453369,0.12326464802026749,-20.58333396911621
1752496869272249290,-0.7984314560890198,0.19081267714500427,-20.620634078979492
1752496869274489665,-0.7021022439002991,0.2162393480539322,-20.65988540649414
1752496869279424165,-0.5942923426628113,0.23272188007831573,-20.699308395385742
1752496869281782165,-0.5102571845054626,0.22081711888313293,-20.740737915039062
1752496869287098915,-0.44678738713264465,0.19205886125564575,-20.78416633605957
1752496869309639248,-0.40948250889778137,0.14911291003227234,-20.82925796508789
1752496869326019665,-0.409562349319458,0.10357708483934402,-20.874021530151367
1752496869347154665,-0.42959150671958923,0.07445252686738968,-20.919139862060547
1752496869368824623,-0.47812774777412415,0.07830178737640381,-20.962890625
1752496869393094124,-0.5278884172439575,0.08582470566034317,-20.99907112121582
1752496869414440207,-0.5702291131019592,0.057515956461429596,-21.03615379333496
1752496869436327832,-0.6212958097457886,0.07984035462141037,-21.07178497314453
1752496869481666665,-0.65754634141922,0.1058797836303711,-21.110637664794922
1752496869483414374,-0.7109079360961914,0.10081230103969574,-21.151334762573242
1752496869499705248,-0.8184816837310791,0.11545488983392715,-21.194272994995117
1752496869520761457,-0.9583097696304321,0.09407944232225418,-21.240392684936523
1752496869543255374,-1.0678141117095947,0.060247812420129776,-21.289304733276367
1752496869564127832,-1.2139863967895508,-0.00020550972840283066,-21.339618682861328
1752496869584842748,-1.3599097728729248,-0.01542727928608656,-21.390090942382812
1752496869606160790,-1.5165774822235107,-0.003491609590128064,-21.43899154663086
1752496869629986999,-1.6895349025726318,0.048558998852968216,-21.489105224609375
1752496869649363207,-1.8345645666122437,0.034644853323698044,-21.5430908203125
1752496869668483999,-1.987114667892456,0.028836581856012344,-21.59809112548828
1752496869724500707,-2.0697879791259766,0.05042753368616104,-21.65534782409668
1752496869726401499,-2.1227076053619385,0.045593276619911194,-21.71538734436035
1752496869736858790,-2.183060884475708,0.03407479077577591,-21.77760887145996
1752496869758507415,-2.201526165008545,0.06360209733247757,-21.835725784301758
1752496869780440873,-2.2191922664642334,0.08213640004396439,-21.895198822021484
1752496869802408207,-2.224055290222168,0.06901334971189499,-21.958988189697266
1752496869821859665,-2.248514175415039,0.06756719946861267,-22.023340225219727
1752496869843604790,-2.2067887783050537,0.05913032218813896,-22.091594696044922
1752496869861901457,-2.1097779273986816,-0.0032702391035854816,-22.163942337036133
1752496869885566082,-1.972257137298584,-0.028904834762215614,-22.23455047607422
1752496869907615998,-1.8220713138580322,-0.05349401384592056,-22.303041458129883
1752496869930739748,-1.7607777118682861,-0.02365698106586933,-22.369970321655273
1752496869950726665,-1.7027791738510132,0.0242017675191164,-22.438920974731445
1752496869976835582,-1.656685709953308,0.024894163012504578,-22.507871627807617
1752496869994825832,-1.611277461051941,-0.04317812621593475,-22.579923629760742
1752496870015588540,-1.5310933589935303,-0.1055455282330513,-22.651599884033203
1752496870036652540,-1.4522966146469116,-0.26284435391426086,-22.724342346191406
1752496870057238623,-1.2876672744750977,-0.3788423538208008,-22.7913875579834
1752496870078642082,-1.12843918800354,-0.46159952878952026,-22.844167709350586
1752496870102903790,-0.9785381555557251,-0.5783942937850952,-22.888465881347656
1752496870122202998,-0.8462995886802673,-0.6783672571182251,-22.925918579101562
1752496870142736999,-0.7313412427902222,-0.7744931578636169,-22.95766258239746
1752496870182158207,-0.636580765247345,-0.8682820200920105,-22.98236083984375
1752496870187095124,-0.5377512574195862,-0.9611906409263611,-23.001588821411133
1752496870205581207,-0.432766318321228,-1.0442720651626587,-23.015789031982422
1752496870227550623,-0.37589791417121887,-1.1184377670288086,-23.022462844848633
1752496870317027665,-0.28843170404434204,-1.166678786277771,-23.024860382080078
1752496870319480165,-0.18228136003017426,-1.1981836557388306,-23.020139694213867
1752496870325180873,-0.09534574300050735,-1.2469547986984253,-23.01034927368164
1752496870327571540,0.0019778830464929342,-1.2475640773773193,-22.995885848999023
1752496870335687790,0.06560757756233215,-1.2388179302215576,-22.9788761138916
1752496870356096707,0.1113942414522171,-1.250789999961853,-22.960683822631836
1752496870381424373,0.16807900369167328,-1.303133487701416,-22.940593719482422
1752496870395383665,0.21490715444087982,-1.3394278287887573,-22.91943359375
1752496870416416957,0.24882249534130096,-1.4167959690093994,-22.898317337036133
1752496870440183790,0.3110571801662445,-1.4890629053115845,-22.871475219726562
1752496870464916499,0.36836540699005127,-1.5292408466339111,-22.836977005004883
1752496870486129248,0.41368573904037476,-1.5554931163787842,-22.79430389404297
1752496870504877915,0.4602449834346771,-1.556257724761963,-22.74870491027832
1752496870525456540,0.4943302273750305,-1.5565966367721558,-22.69859504699707
1752496870546081707,0.504665732383728,-1.5450115203857422,-22.646221160888672
1752496870568236832,0.5579049587249756,-1.562608003616333,-22.590837478637695
1752496870610244873,0.609661340713501,-1.5658931732177734,-22.53424072265625
1752496870616065457,0.6191633939743042,-1.5627418756484985,-22.47585105895996
1752496870632385623,0.6314572691917419,-1.5077226161956787,-22.421560287475586
1752496870653428498,0.6602601408958435,-1.48436439037323,-22.367578506469727
1752496870676065832,0.6780685186386108,-1.3929169178009033,-22.313671112060547
1752496870694573790,0.6913343667984009,-1.3087471723556519,-22.25722312927246
1752496870716993540,0.6722138524055481,-1.2223248481750488,-22.20014190673828
1752496870739782707,0.6722912192344666,-1.1669005155563354,-22.143321990966797
1752496870760091290,0.6807097792625427,-1.1098135709762573,-22.090957641601562
1752496870783498290,0.6843281388282776,-1.059881567955017,-22.03827476501465
1752496870803067415,0.6837322115898132,-1.0300740003585815,-21.987382888793945
1752496870858929540,0.7093936800956726,-0.987358808517456,-21.935487747192383
1752496870859883165,0.707752525806427,-0.9764609932899475,-21.885799407958984
1752496870866466040,0.7330494523048401,-0.9764779806137085,-21.837411880493164
1752496870887559707,0.7453136444091797,-0.9800841212272644,-21.788169860839844
1752496870905737290,0.7409756779670715,-0.9608802199363708,-21.742666244506836
1752496870927282790,0.757474422454834,-0.9309598207473755,-21.696027755737305
1752496870948346623,0.7567955851554871,-0.8993027210235596,-21.64767074584961
1752496870972556290,0.7512938380241394,-0.8810354471206665,-21.600322723388672
1752496870995989540,0.7468759417533875,-0.8214840292930603,-21.552892684936523
1752496871015174915,0.7543217539787292,-0.7904975414276123,-21.503812789916992
1752496871036221748,0.7269229292869568,-0.7362496852874756,-21.45368194580078
1752496871057526749,0.7377352118492126,-0.7294076085090637,-21.398672103881836
1752496871103437040,0.754057765007019,-0.7263811826705933,-21.338788986206055
1752496871104449040,0.7535236477851868,-0.6921483278274536,-21.275676727294922
1752496871123635123,0.7904404401779175,-0.64730304479599,-21.2080078125
1752496871143085665,0.812019944190979,-0.6770806908607483,-21.136741638183594
1752496871165003832,0.8534436225891113,-0.63401859998703,-21.065732955932617
1752496871187229874,0.9344609975814819,-0.6061650514602661,-20.9937744140625
1752496871205558748,1.0010108947753906,-0.6210954785346985,-20.91970443725586
1752496871229722290,1.0729520320892334,-0.6180097460746765,-20.844758987426758
1752496871249615248,1.1463767290115356,-0.687082052230835,-20.771690368652344
1752496871365885457,1.1803168058395386,-0.7673943638801575,-20.699926376342773
1752496871368460624,1.184649109840393,-0.9009166955947876,-20.62639808654785
1752496871374894790,1.1605603694915771,-1.0094950199127197,-20.549301147460938
1752496871378286290,1.0881704092025757,-1.0911526679992676,-20.469411849975586
1752496871382304915,1.0200618505477905,-1.1259557008743286,-20.38790512084961
1752496871383720332,0.9476802349090576,-1.187058687210083,-20.306425094604492
1752496871398156248,0.892633855342865,-1.1970100402832031,-20.226837158203125
1752496871417193124,0.8780953288078308,-1.208209753036499,-20.150327682495117
1752496871438112623,0.8695884346961975,-1.2248350381851196,-20.073741912841797
1752496871459025749,0.8624685406684875,-1.2121660709381104,-20.000471115112305
1752496871481002415,0.8751382231712341,-1.2332310676574707,-19.92976951599121
1752496871512895540,0.8783549666404724,-1.24055814743042,-19.86100196838379
1752496871525483790,0.8756457567214966,-1.319252848625183,-19.792938232421875
1752496871547898998,0.8584467172622681,-1.3818762302398682,-19.72444725036621
1752496871568697748,0.8448039293289185,-1.432521939277649,-19.655826568603516
1752496871591011790,0.8327446579933167,-1.4950129985809326,-19.58249282836914
1752496871613231457,0.810488760471344,-1.5328603982925415,-19.502458572387695
1752496871634189582,0.7651624083518982,-1.5282312631607056,-19.41809844970703
1752496871652020207,0.7420015931129456,-1.5005993843078613,-19.330509185791016
1752496871675870415,0.6808270812034607,-1.4303419589996338,-19.237642288208008
1752496871696365957,0.6619765758514404,-1.3125425577163696,-19.135074615478516
1752496871717148457,0.6157262921333313,-1.147218108177185,-19.02301025390625
1752496871741200332,0.6385414004325867,-0.9498463273048401,-18.910419464111328
1752496871760494665,0.6373542547225952,-0.8116567134857178,-18.796945571899414
1752496871783848498,0.6376330852508545,-0.6839998960494995,-18.684690475463867
1752496871804233498,0.650333046913147,-0.5616875886917114,-18.573205947875977
1752496871820961957,0.6579201221466064,-0.4953181743621826,-18.46310806274414
1752496871846359123,0.63056480884552,-0.4560958743095398,-18.3532657623291
1752496871867994790,0.6115006804466248,-0.38643813133239746,-18.243507385253906
1752496871904813415,0.6144043803215027,-0.332543283700943,-18.131797790527344
1752496871911219998,0.6199575066566467,-0.34098607301712036,-18.01695442199707
1752496871932785415,0.6238046884536743,-0.30487751960754395,-17.900745391845703
1752496871950047499,0.6826950907707214,-0.28091228008270264,-17.78261375427246
1752496871970676999,0.7816340327262878,-0.2240183800458908,-17.662607192993164
1752496871991998665,0.8756457567214966,-0.1685129851102829,-17.538084030151367
1752496872050941207,0.9445177316665649,-0.1620699018239975,-17.417078018188477
1752496872051952332,0.9524050951004028,-0.1258535534143448,-17.298044204711914
1752496872060037832,0.9190108180046082,-0.10093267261981964,-17.17760467529297
1752496872079308999,0.8397713303565979,-0.10402584075927734,-17.057201385498047
1752496872101713915,0.7102423906326294,-0.10327683389186859,-16.93768310546875
1752496872123371082,0.6151373982429504,-0.05562808737158775,-16.820419311523438
1752496872145499665,0.550830602645874,0.006722771562635899,-16.70354461669922
1752496872168223665,0.5443649888038635,0.10548444837331772,-16.582826614379883
1752496872188669915,0.5654550194740295,0.2483038455247879,-16.46027183532715
1752496872229772748,0.5688890814781189,0.3222711682319641,-16.33615493774414
1752496872230646040,0.5483785271644592,0.4383423328399658,-16.2136287689209
1752496872250011998,0.5148184299468994,0.5071139931678772,-16.09409523010254
1752496872272657749,0.42259082198143005,0.5195725560188293,-15.97986888885498
1752496872292858165,0.2556726932525635,0.5347291827201843,-15.868370056152344
1752496872313922873,0.035378824919462204,0.5733994841575623,-15.758332252502441
1752496872414096290,-0.15670692920684814,0.5638142228126526,-15.649523735046387
1752496872419758540,-0.3601646423339844,0.49296993017196655,-15.541093826293945
1752496872421823165,-0.4851582646369934,0.480296790599823,-15.432672500610352
1752496872425490540,-0.5141611695289612,0.5060491561889648,-15.326600074768066
1752496872426542207,-0.5108930468559265,0.48120298981666565,-15.224949836730957
1752496872442080249,-0.49717065691947937,0.533453643321991,-15.126514434814453
1752496872463430832,-0.4243282675743103,0.5896517038345337,-15.031354904174805
1752496872481097207,-0.3026596009731293,0.5862867832183838,-14.939855575561523
1752496872502957374,-0.21804210543632507,0.6033389568328857,-14.851945877075195
1752496872524133582,-0.14865632355213165,0.6117386817932129,-14.769163131713867
1752496872548090915,-0.1053849309682846,0.6118140816688538,-14.691773414611816
1752496872569702207,-0.07651066035032272,0.5453615784645081,-14.618754386901855
1752496872592471874,-0.040392614901065826,0.42992666363716125,-14.553278923034668
1752496872612670124,-0.010546091012656689,0.29506513476371765,-14.489730834960938
1752496872656473207,0.024870429188013077,0.1603642851114273,-14.424565315246582
1752496872657523915,0.04885086789727211,0.02489086240530014,-14.36057186126709
1752496872680268165,0.07967717200517654,-0.10217458009719849,-14.300700187683105
1752496872697688373,0.11718805134296417,-0.1737099587917328,-14.24152946472168
1752496872720140082,0.11047518253326416,-0.1878310739994049,-14.182649612426758
1752496872740688499,0.14420820772647858,-0.19598999619483948,-14.124723434448242
1752496872761676207,0.15569689869880676,-0.17607487738132477,-14.072182655334473
1752496872781599540,0.2020019292831421,-0.07940781861543655,-14.02431869506836
1752496872805884290,0.2848547399044037,-0.0029986766166985035,-13.988877296447754
1752496872825892623,0.2838534712791443,0.09796508401632309,-13.96493911743164
1752496872844871082,0.2503248453140259,0.1984706073999405,-13.950614929199219
1752496872869947498,0.1979040503501892,0.29389217495918274,-13.944564819335938
1752496872890712874,0.10820330679416656,0.27212193608283997,-13.947032928466797
1752496872910664915,-0.02013983204960823,0.248927041888237,-13.956438064575195
1752496872957702415,-0.1459646075963974,0.21023085713386536,-13.971303939819336
1752496872958616040,-0.26885098218917847,0.16318388283252716,-13.98770809173584
1752496872975109623,-0.40636494755744934,0.1293293684720993,-14.003962516784668
1752496872992715873,-0.558049738407135,0.17863021790981293,-14.017101287841797
1752496873013993332,-0.6384037137031555,0.24518102407455444,-14.029478073120117
1752496873035897415,-0.6553952693939209,0.284791499376297,-14.044694900512695
1752496873056855415,-0.6665363311767578,0.3017280399799347,-14.062204360961914
1752496873080525915,-0.6472659111022949,0.33937838673591614,-14.080108642578125
1752496873104372499,-0.5676554441452026,0.3843768537044525,-14.100727081298828
1752496873123078332,-0.4896005690097809,0.38254258036613464,-14.124021530151367
1752496873150530082,-0.4167464077472687,0.3431279957294464,-14.152817726135254
1752496873166881498,-0.3321240246295929,0.321025013923645,-14.180084228515625
1752496873189680457,-0.2418917566537857,0.283030241727829,-14.204977035522461
1752496873210824748,-0.15818314254283905,0.28906258940696716,-14.227384567260742
1752496873230136582,-0.05662104859948158,0.3153745234012604,-14.250295639038086
1752496873251938665,0.02198537066578865,0.3462947607040405,-14.272392272949219
1752496873272153790,0.05171745643019676,0.3656112551689148,-14.292999267578125
1752496873294091373,0.0461045578122139,0.43892040848731995,-14.313356399536133
1752496873314998498,0.04033805429935455,0.48378676176071167,-14.336869239807129
1752496873355538582,-0.02560993656516075,0.4792826473712921,-14.364837646484375
1752496873356386082,-0.021970432251691818,0.4852166771888733,-14.396584510803223
1752496873458216957,0.020646054297685623,0.45645251870155334,-14.428092002868652
1752496873464105624,0.03874274715781212,0.439691960811615,-14.458745956420898
1752496873467802874,0.07601424306631088,0.44444969296455383,-14.487045288085938
1752496873468813957,0.11034951359033585,0.46788984537124634,-14.516363143920898
1752496873472741832,0.18906335532665253,0.49596014618873596,-14.546055793762207
1752496873485399624,0.23161008954048157,0.49224382638931274,-14.577583312988281
1752496873506536332,0.21066626906394958,0.4517342150211334,-14.61220645904541
1752496873525293790,0.21076546609401703,0.42341771721839905,-14.651725769042969
1752496873554260082,0.2517913579940796,0.4354848265647888,-14.6932373046875
1752496873567268498,0.24890582263469696,0.41390448808670044,-14.73209285736084
1752496873591871998,0.23536482453346252,0.43037447333335876,-14.769265174865723
1752496873616626998,0.2903868854045868,0.4908407926559448,-14.806169509887695
1752496873637158332,0.36555179953575134,0.5735234022140503,-14.843889236450195
1752496873655824999,0.41116705536842346,0.6700043082237244,-14.88234806060791
1752496873677127415,0.4209304749965668,0.7468229532241821,-14.92198657989502
1752496873698771040,0.4241332709789276,0.8354941010475159,-14.963460922241211
1752496873719788999,0.44589126110076904,0.8455920815467834,-15.008541107177734
1752496873741536832,0.4272252917289734,0.7743821144104004,-15.059112548828125
1752496873783423624,0.3923400938510895,0.6834649443626404,-15.1145601272583
1752496873784400165,0.3299691081047058,0.5849453210830688,-15.1705904006958
1752496873804886248,0.21296808123588562,0.46313396096229553,-15.223941802978516
1752496873828066415,0.11980661004781723,0.3441489040851593,-15.2765531539917
1752496873847754457,0.020458413287997246,0.2879670262336731,-15.322233200073242
1752496873866997207,-0.09980922192335129,0.2529468536376953,-15.362561225891113
1752496873893415665,-0.24307717382907867,0.3041538596153259,-15.398987770080566
1752496873912071832,-0.3830118179321289,0.31933555006980896,-15.433260917663574
1752496873932428082,-0.5161612033843994,0.33391961455345154,-15.462640762329102
1752496873955698498,-0.5666018128395081,0.3624674677848816,-15.491360664367676
1752496873975985832,-0.5971394181251526,0.3856101632118225,-15.519926071166992
1752496874019080915,-0.581084668636322,0.3523085117340088,-15.55051040649414
1752496874030755457,-0.5035816431045532,0.29205188155174255,-15.58104133605957
1752496874037862915,-0.4289340674877167,0.25881868600845337,-15.61250114440918
1752496874060125123,-0.35610803961753845,0.2255748212337494,-15.646239280700684
1752496874083435665,-0.29719457030296326,0.20703546702861786,-15.679083824157715
1752496874100274040,-0.28024736046791077,0.17741909623146057,-15.705913543701172
1752496874125083415,-0.35697638988494873,0.1963331550359726,-15.732024192810059
1752496874147442082,-0.4657192826271057,0.24062539637088776,-15.757734298706055
1752496874168014082,-0.5799556970596313,0.24558590352535248,-15.78630256652832
1752496874185089165,-0.6197583675384521,0.21583688259124756,-15.81607437133789
1752496874209638373,-0.6390409469604492,0.2239048331975937,-15.843301773071289
1752496874231235873,-0.6727273464202881,0.1911027729511261,-15.870729446411133
1752496874252797290,-0.7221201062202454,0.23972466588020325,-15.896856307983398
1752496874277538374,-0.7343096137046814,0.23517706990242004,-15.923971176147461
1752496874294555123,-0.794115424156189,0.25325027108192444,-15.950581550598145
1752496874317166457,-0.8669049739837646,0.24810533225536346,-15.975727081298828
1752496874337356999,-0.9307902455329895,0.23160548508167267,-15.999274253845215
1752496874358202415,-0.99531090259552,0.19195206463336945,-16.020580291748047
1752496874379458665,-1.0751501321792603,0.20585404336452484,-16.036897659301758
1752496874402675915,-1.1203287839889526,0.18927039206027985,-16.053834915161133
1752496874512402915,-1.1288150548934937,0.23070693016052246,-16.077177047729492
1752496874513587624,-1.0923672914505005,0.2554831802845001,-16.08939552307129
1752496874516817082,-1.0340906381607056,0.2795233726501465,-16.10438346862793
1752496874521315207,-0.9672418832778931,0.2568601667881012,-16.120197296142578
1752496874528679957,-0.9046554565429688,0.22965921461582184,-16.135387420654297
1752496874550435123,-0.8537212014198303,0.2308017462491989,-16.14934730529785
1752496874568540374,-0.7979844808578491,0.2201421558856964,-16.16547393798828
1752496874589797707,-0.8127634525299072,0.19539281725883484,-16.181474685668945
1752496874611107290,-0.8272084593772888,0.17835365235805511,-16.19750213623047
1752496874635511915,-0.8198640942573547,0.20236407220363617,-16.210161209106445
1752496874658094082,-0.839409589767456,0.1711016595363617,-16.226192474365234
1752496874688177165,-0.87062668800354,0.20927494764328003,-16.237958908081055
1752496874698772415,-0.8425915837287903,0.1955609768629074,-16.248716354370117
1752496874720084623,-0.8581708669662476,0.17923907935619354,-16.260129928588867
1752496874743661957,-0.8609901070594788,0.17428725957870483,-16.27252769470215
1752496874762906999,-0.8724563121795654,0.16430112719535828,-16.286495208740234
1752496874784569873,-0.8576983213424683,0.12598095834255219,-16.30247688293457
1752496874805586040,-0.8213932514190674,0.08118702471256256,-16.319416046142578
1752496874828413374,-0.8503857851028442,0.07018769532442093,-16.336320877075195
1752496874848882665,-0.8658254146575928,0.082149438560009,-16.352739334106445
1752496874869297123,-0.8356600403785706,0.05049701780080795,-16.36684226989746
1752496874907010373,-0.7826525568962097,0.0400129072368145,-16.37864875793457
1752496874913644832,-0.7319554090499878,0.07213453203439713,-16.391109466552734
1752496874934797124,-0.6798898577690125,0.07147129625082016,-16.405054092407227
1752496874954359457,-0.5789766311645508,0.09532428532838821,-16.422203063964844
1752496874976695082,-0.46992459893226624,0.09603918343782425,-16.443073272705078
1752496874994095748,-0.3778834939002991,0.07930872589349747,-16.462350845336914
1752496875020718123,-0.30390697717666626,0.05742417648434639,-16.483491897583008
1752496875040084207,-0.23417143523693085,0.017314918339252472,-16.505474090576172
1752496875061350165,-0.20416423678398132,0.0025194461923092604,-16.52464485168457
1752496875084807582,-0.178081676363945,-0.0028565300162881613,-16.540237426757812
1752496875100868873,-0.14674484729766846,0.027707397937774658,-16.55712127685547
1752496875121951749,-0.10479997843503952,0.022800801321864128,-16.57536506652832
1752496875142987749,-0.08349837362766266,0.10775582492351532,-16.596708297729492
1752496875167895040,-0.05421280115842819,0.09558210521936417,-16.6203670501709
1752496875199418999,-0.026521246880292892,0.14703628420829773,-16.644798278808594
1752496875209517790,-0.01951824687421322,0.09283478558063507,-16.674148559570312
1752496875231375373,0.02348414994776249,0.07910634577274323,-16.704214096069336
1752496875254096457,0.02904137596487999,0.021081840619444847,-16.735628128051758
1752496875274266790,0.05545375868678093,-0.027979625388979912,-16.76748275756836
1752496875295543248,0.0948776826262474,-0.04160500317811966,-16.800264358520508
1752496875318073832,0.1044384315609932,-0.10890953242778778,-16.83362579345703
1752496875339768582,0.12649264931678772,-0.1605689376592636,-16.86733055114746
1752496875360892457,0.14043483138084412,-0.21402636170387268,-16.900775909423828
1752496875404081248,0.18364432454109192,-0.17743130028247833,-16.933530807495117
1752496875405184665,0.20540934801101685,-0.20905408263206482,-16.966493606567383
1752496875424032915,0.22525522112846375,-0.19352257251739502,-16.99993133544922
1752496875444019915,0.24079109728336334,-0.1827549785375595,-17.031892776489258
1752496875466768498,0.24977856874465942,-0.17989324033260345,-17.064205169677734
1752496875558245332,0.2604060173034668,-0.1948539912700653,-17.095611572265625
1752496875593524165,0.2573101222515106,-0.2208792269229889,-17.218469619750977
1752496875595187165,0.25269895792007446,-0.22802914679050446,-17.25246810913086
1752496875611569332,0.2605757415294647,-0.2274564504623413,-17.287458419799805
1752496875633640957,0.27937108278274536,-0.2232126146554947,-17.322540283203125
1752496875654918499,0.2702312469482422,-0.1984492689371109,-17.35918426513672
1752496875675319415,0.3173239529132843,-0.13039426505565643,-17.395509719848633
1752496875700131290,0.3111320734024048,-0.048987358808517456,-17.431787490844727
1752496875722944874,0.3192773163318634,0.02574107237160206,-17.469707489013672
1752496875743709957,0.3544515371322632,0.1289733648300171,-17.509794235229492
1752496875765820332,0.34486377239227295,0.18852217495441437,-17.550193786621094
1752496875786641499,0.36415961384773254,0.20793531835079193,-17.594419479370117
1752496875813842498,0.3570147156715393,0.22960692644119263,-17.6414794921875
1752496875827927915,0.34356918931007385,0.2170996069908142,-17.69182777404785
1752496875849180332,0.36322107911109924,0.17113852500915527,-17.741134643554688
1752496875871101040,0.3558656871318817,0.22652196884155273,-17.78952407836914
1752496875890855249,0.3248958885669708,0.2530806064605713,-17.837621688842773
1752496875913964207,0.3704594075679779,0.26864588260650635,-17.885290145874023
1752496875936003040,0.37886857986450195,0.36511293053627014,-17.934432983398438
1752496875957160040,0.38388922810554504,0.392133504152298,-17.986780166625977
1752496875978125582,0.42624014616012573,0.4668547511100769,-18.04191780090332
1752496875999251998,0.41434696316719055,0.49625590443611145,-18.098676681518555
1752496876018526957,0.4409952759742737,0.5129827857017517,-18.158811569213867
